Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category,ObjectId
2015,City Clerk,General Fund,"Charges, Fees, and Services",2000,R,General Fund,991
2015,City Clerk,General Fund,Employee Services,1476485,E,General Fund,996
2015,City Clerk,General Fund,Intergovernmental,50000,R,General Fund,999
2015,City Clerk,General Fund,Labor/Supply Offset,-554838,E,General Fund,1006
2015,City Clerk,General Fund,Other Services and Supplies,277404,E,General Fund,1011
2015,City Clerk,General Fund,Property,6000,E,General Fund,1016
2015,City Clerk,Interdepartmental Service Fund,Labor/Supply Offset,556338,E,General Fund,1021
2015,City Treasurer,General Fund,Contributions from Other Funds,1750000,R,General Fund,1026
2015,Finance,Handle BID No 2011-04,Other Services and Supplies,190000,E,Other Governmental Funds,1030
2015,Mayor/Council,General Fund,Employee Services,3627835,E,General Fund,1041
2015,Mayor/Council,General Fund,Labor/Supply Offset,-1732127,E,General Fund,1042
2015,Mayor/Council,General Fund,Other Services and Supplies,1164986,E,General Fund,1043
2015,Mayor/Council,General Fund,Property,2010,E,General Fund,1044
2015,Mayor/Council,Interdepartmental Service Fund,Labor/Supply Offset,1378901,E,General Fund,1045
2015,Mayor/Council,Risk Management,Labor/Supply Offset,353726,E,Internal Service Funds,1046
2015,City Manager,General Fund,Employee Services,2231952,E,General Fund,1047
2015,City Manager,General Fund,Labor/Supply Offset,-1068391,E,General Fund,1048
2015,City Manager,General Fund,Other Services and Supplies,644395,E,General Fund,1049
2015,City Manager,General Fund,Property,16826,E,General Fund,1050
2015,City Manager,Interdepartmental Service Fund,Labor/Supply Offset,1072447,E,General Fund,1051
2015,City Attorney,General Fund,Employee Services,6395313,E,General Fund,1052
2015,City Attorney,General Fund,Intergovernmental,52000,R,General Fund,1053
2015,Finance,Mack Road PBID,"Charges, Fees, and Services",410511,R,Other Governmental Funds,1055
2015,Finance,Mack Road PBID,Labor/Supply Offset,2864,E,Other Governmental Funds,1059
2015,Finance,Sac Tourism Marketing District,Labor/Supply Offset,103000,E,Other Governmental Funds,1061
2015,City Treasurer,General Fund,Employee Services,1781074,E,General Fund,1064
2015,Finance,Township 9 CFD No. 2012-06,"Charges, Fees, and Services",30776,R,Other Governmental Funds,1065
2015,City Treasurer,General Fund,Intergovernmental,1125000,R,General Fund,1068
2015,Finance,Township 9 CFD No. 2012-06,Labor/Supply Offset,1179,E,Other Governmental Funds,1069
2015,City Treasurer,General Fund,Labor/Supply Offset,-224612,E,General Fund,1103
2015,City Treasurer,General Fund,Other Services and Supplies,261600,E,General Fund,1104
2015,City Treasurer,General Fund,Property,2000,E,General Fund,1105
2015,City Treasurer,Interdepartmental Service Fund,Labor/Supply Offset,224962,E,General Fund,1106
2015,Finance,Natomas Central CFD 2006-02,Labor/Supply Offset,11735,E,Other Governmental Funds,1107
2015,Finance,General Fund,"Charges, Fees, and Services",48000,R,General Fund,1108
2015,Finance,General Fund,Employee Services,7684086,E,General Fund,1109
2015,Finance,Cty/Cnty Office-Water Planning,Labor/Supply Offset,39000,E,Other Governmental Funds,1110
2015,Finance,General Fund,Fines Forfeitures Penalties,18000,R,General Fund,1111
2015,Technology,General Fund,Employee Services,6921908,E,General Fund,1112
2015,Finance,General Fund,Intergovernmental,657551,R,General Fund,1113
2015,Technology,General Fund,Labor/Supply Offset,-1871835,E,General Fund,1114
2015,Finance,General Fund,Labor/Supply Offset,-4337569,E,General Fund,1115
2015,Technology,General Fund,Other Services and Supplies,495458,E,General Fund,1116
2015,Finance,General Fund,Licenses  Permits,386000,R,General Fund,1117
2015,Technology,General Fund,Property,364195,E,General Fund,1118
2015,Finance,General Fund,Miscellaneous Revenue,124000,R,General Fund,1119
2015,Technology,General Fund,Transfers,-546790,E,General Fund,1120
2015,Finance,General Fund,Other Services and Supplies,1485476,E,General Fund,1121
2015,Technology,Interdepartmental Service Fund,Labor/Supply Offset,1871835,E,General Fund,1122
2015,Finance,General Fund,Other Taxes,500000,R,General Fund,1123
2015,Technology,Water Fund,Transfers,147372,E,Enterprise Funds,1124
2015,Finance,General Fund,Property,44400,E,General Fund,1125
2015,Technology,Wastewater Fund,Transfers,79660,E,Enterprise Funds,1126
2015,Finance,Interdepartmental Service Fund,Labor/Supply Offset,2670844,E,General Fund,1127
2015,Technology,Solid Waste and Recycling,Transfers,99576,E,Enterprise Funds,1128
2015,Finance,Major Street Construction,Other Taxes,800000,R,Other Governmental Funds,1129
2015,Technology,Storm Drainage Fund,Transfers,200403,E,Enterprise Funds,1130
2015,Finance,Transportation Development,Intergovernmental,306000,R,Other Governmental Funds,1131
2015,Human Resources,General Fund,"Charges, Fees, and Services",152000,R,General Fund,1132
2015,Finance,Power Inn Rd Md 2003-01,"Charges, Fees, and Services",11042,R,Other Governmental Funds,1133
2015,Human Resources,General Fund,Employee Services,3101740,E,General Fund,1134
2015,Finance,Power Inn Rd Md 2003-01,Labor/Supply Offset,3554,E,Other Governmental Funds,1135
2015,Human Resources,General Fund,Labor/Supply Offset,-1216736,E,General Fund,1136
2015,Finance,Neighborhood Lighting Dist,"Charges, Fees, and Services",39730,R,Other Governmental Funds,1137
2015,Human Resources,General Fund,Other Services and Supplies,696309,E,General Fund,1138
2015,Finance,Neighborhood Lighting Dist,Labor/Supply Offset,20206,E,Other Governmental Funds,1139
2015,Human Resources,General Fund,Property,2500,E,General Fund,1140
2015,Finance,Northside Subdiv Maint Dist,"Charges, Fees, and Services",4433,R,Other Governmental Funds,1141
2015,Human Resources,Interdepartmental Service Fund,Labor/Supply Offset,1285038,E,General Fund,1142
2015,Finance,Northside Subdiv Maint Dist,Labor/Supply Offset,3837,E,Other Governmental Funds,1143
2015,Human Resources,Water Fund,Labor/Supply Offset,53253,E,Enterprise Funds,1144
2015,Finance,Subdiv Lndscpng Maint Dist,"Charges, Fees, and Services",206912,R,Other Governmental Funds,1145
2015,Human Resources,Wastewater Fund,Labor/Supply Offset,17153,E,Enterprise Funds,1146
2015,Finance,Subdiv Lndscpng Maint Dist,Labor/Supply Offset,35076,E,Other Governmental Funds,1147
2015,Human Resources,Solid Waste and Recycling,Labor/Supply Offset,96901,E,Enterprise Funds,1148
2015,Finance,Laguna Creek Maint District,"Charges, Fees, and Services",162504,R,Other Governmental Funds,1149
2015,Human Resources,Storm Drainage Fund,Labor/Supply Offset,41706,E,Enterprise Funds,1150
2015,Human Resources,Fleet Management,Labor/Supply Offset,31354,E,Internal Service Funds,1151
2015,Human Resources,Risk Management,"Charges, Fees, and Services",250000,R,Internal Service Funds,1152
2015,Human Resources,Risk Management,Employee Services,2623522,E,Internal Service Funds,1153
2015,Human Resources,Risk Management,Labor/Supply Offset,2847317,E,Internal Service Funds,1154
2015,Human Resources,Risk Management,Miscellaneous Revenue,13996394,R,Internal Service Funds,1155
2015,Human Resources,Risk Management,Other Services and Supplies,10828193,E,Internal Service Funds,1156
2015,Human Resources,Risk Management,Property,25606,E,Internal Service Funds,1157
2015,Human Resources,Worker's Compensation Fund,Employee Services,1813901,E,Internal Service Funds,1158
2015,Human Resources,Worker's Compensation Fund,Labor/Supply Offset,430237,E,Internal Service Funds,1159
2015,Human Resources,Worker's Compensation Fund,Miscellaneous Revenue,9566679,R,Internal Service Funds,1160
2015,Human Resources,Worker's Compensation Fund,Other Services and Supplies,9479520,E,Internal Service Funds,1161
2015,Human Resources,Worker's Compensation Fund,Property,17500,E,Internal Service Funds,1162
2015,Police,General Fund,"Charges, Fees, and Services",8247880,R,General Fund,1163
2015,Police,General Fund,Employee Services,129229450,E,General Fund,1164
2015,Police,General Fund,Fines Forfeitures Penalties,447000,R,General Fund,1165
2015,Police,General Fund,Intergovernmental,657000,R,General Fund,1166
2015,Police,General Fund,Labor/Supply Offset,-18572030,E,General Fund,1167
2015,Police,General Fund,Licenses  Permits,1034000,R,General Fund,1168
2015,Police,General Fund,Operating Transfers,1422477,E,General Fund,1169
2015,Police,General Fund,Other Services and Supplies,9340453,E,General Fund,1170
2015,Police,General Fund,Property,2799295,E,General Fund,1171
2015,Police,General Fund,Transfers,-272360,E,General Fund,1172
2015,Finance,Laguna Creek Maint District,Labor/Supply Offset,11645,E,Other Governmental Funds,1175
2015,Finance,12th Street Maint Benefit Area,"Charges, Fees, and Services",9556,R,Other Governmental Funds,1177
2015,Finance,12th Street Maint Benefit Area,Labor/Supply Offset,3187,E,Other Governmental Funds,1179
2015,Finance,Old Sacto Maint Dist,"Charges, Fees, and Services",70060,R,Other Governmental Funds,1181
2015,Finance,Old Sacto Maint Dist,Labor/Supply Offset,3099,E,Other Governmental Funds,1183
2015,Police,Interdepartmental Service Fund,Labor/Supply Offset,113594,E,General Fund,1201
2015,Police,Traffic Safety,Fines Forfeitures Penalties,650000,R,Other Governmental Funds,1202
2015,Police,Risk Management,Labor/Supply Offset,546423,E,Internal Service Funds,1203
2015,Fire,General Fund,"Charges, Fees, and Services",17696090,R,General Fund,1204
2015,Fire,General Fund,Employee Services,94820700,E,General Fund,1205
2015,Fire,General Fund,Intergovernmental,4530000,R,General Fund,1206
2015,Fire,General Fund,Labor/Supply Offset,-12599433,E,General Fund,1207
2015,Fire,General Fund,Licenses  Permits,514181,R,General Fund,1208
2015,Fire,General Fund,Other Services and Supplies,11199188,E,General Fund,1209
2015,Fire,General Fund,Property,1398450,E,General Fund,1210
2015,Fire,General Fund,Transfers,272360,E,General Fund,1211
2015,Fire,Risk Management,Labor/Supply Offset,500000,E,Internal Service Funds,1212
2015,General Services,General Fund,"Charges, Fees, and Services",255000,R,General Fund,1213
2015,General Services,General Fund,Employee Services,12280572,E,General Fund,1214
2015,General Services,General Fund,Fines Forfeitures Penalties,74000,R,General Fund,1215
2015,General Services,General Fund,"Interest, Rents, Concessions",49000,R,General Fund,1216
2015,General Services,General Fund,Intergovernmental,25000,R,General Fund,1217
2015,General Services,General Fund,Labor/Supply Offset,-7863790,E,General Fund,1218
2015,General Services,General Fund,Licenses  Permits,358000,R,General Fund,1219
2015,General Services,General Fund,Other Services and Supplies,4154811,E,General Fund,1220
2015,General Services,General Fund,Property,445561,E,General Fund,1221
2015,General Services,Interdepartmental Service Fund,Labor/Supply Offset,1891737,E,General Fund,1222
2015,General Services,Gas Tax 2106,Labor/Supply Offset,107962,E,Other Governmental Funds,1223
2015,General Services,State Route 275,Labor/Supply Offset,22119,E,Other Governmental Funds,1224
2015,General Services,Willowcreek Assmnt Md,Labor/Supply Offset,11600,E,Other Governmental Funds,1225
2015,General Services,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,100000,E,Other Governmental Funds,1226
2015,General Services,Cal Epa Fund,Intergovernmental,7874000,R,Other Governmental Funds,1227
2015,General Services,Cal Epa Fund,Other Services and Supplies,7701630,E,Other Governmental Funds,1228
2015,General Services,Parking Fund,Labor/Supply Offset,22413,E,Enterprise Funds,1229
2015,General Services,Water Fund,Labor/Supply Offset,81899,E,Enterprise Funds,1230
2015,General Services,Wastewater Fund,Labor/Supply Offset,28522,E,Enterprise Funds,1231
2015,General Services,Solid Waste and Recycling,"Charges, Fees, and Services",57931000,R,Enterprise Funds,1232
2015,General Services,Solid Waste and Recycling,Employee Services,13546838,E,Enterprise Funds,1233
2015,General Services,Solid Waste and Recycling,Intergovernmental,115000,R,Enterprise Funds,1234
2015,General Services,Solid Waste and Recycling,Labor/Supply Offset,2112331,E,Enterprise Funds,1235
2015,General Services,Solid Waste and Recycling,Operating Transfers,6234700,E,Enterprise Funds,1236
2015,General Services,Solid Waste and Recycling,Other Services and Supplies,23575539,E,Enterprise Funds,1237
2015,General Services,Solid Waste and Recycling,Property,5806234,E,Enterprise Funds,1238
2015,General Services,Community Center Fund,Labor/Supply Offset,1032,E,Enterprise Funds,1239
2015,General Services,Storm Drainage Fund,Labor/Supply Offset,92714,E,Enterprise Funds,1240
2015,General Services,Solid Waste Grant Fund,Intergovernmental,-95807,R,Enterprise Funds,1241
2015,General Services,Solid Waste Grant Fund,Other Services and Supplies,114193,E,Enterprise Funds,1242
2015,General Services,Fleet Management,"Charges, Fees, and Services",8247609,R,Internal Service Funds,1243
2015,General Services,Fleet Management,Employee Services,6544557,E,Internal Service Funds,1244
2015,General Services,Fleet Management,"Interest, Rents, Concessions",381219,R,Internal Service Funds,1245
2015,General Services,Fleet Management,Labor/Supply Offset,1404570,E,Internal Service Funds,1246
2015,General Services,Fleet Management,Miscellaneous Revenue,28882465,R,Internal Service Funds,1247
2015,General Services,Fleet Management,Other Services and Supplies,15790404,E,Internal Service Funds,1248
2015,General Services,Fleet Management,Property,12981795,E,Internal Service Funds,1249
2015,Utilities,General Fund,Labor/Supply Offset,122410,E,General Fund,1250
2015,Utilities,Northside Subdiv Maint Dist,Labor/Supply Offset,1000,E,Other Governmental Funds,1251
2015,Utilities,Neighborhood Water Quality Dst,Labor/Supply Offset,5000,E,Other Governmental Funds,1252
2015,Utilities,Willowcreek Assmnt Md,Labor/Supply Offset,15606,E,Other Governmental Funds,1253
2015,Utilities,N Natomas Lands Cfd 3,Labor/Supply Offset,319733,E,Other Governmental Funds,1254
2015,Utilities,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,80000,E,Other Governmental Funds,1255
2015,Utilities,Township 9 CFD No. 2012-06,Labor/Supply Offset,1000,E,Other Governmental Funds,1256
2015,Utilities,Golf Fund,Labor/Supply Offset,8550,E,Other Governmental Funds,1257
2015,Utilities,Parking Fund,Labor/Supply Offset,1359,E,Enterprise Funds,1258
2015,Utilities,Water Fund,"Charges, Fees, and Services",95815250,R,Enterprise Funds,1259
2015,Utilities,Water Fund,Employee Services,23456126,E,Enterprise Funds,1260
2015,Utilities,Water Fund,Intergovernmental,75511,R,Enterprise Funds,1261
2015,Utilities,Water Fund,Labor/Supply Offset,-1524190,E,Enterprise Funds,1262
2015,Utilities,Water Fund,Licenses  Permits,66960,R,Enterprise Funds,1263
2015,Utilities,Water Fund,Operating Transfers,10858213,E,Enterprise Funds,1264
2015,Utilities,Water Fund,Other Services and Supplies,22429132,E,Enterprise Funds,1265
2015,Utilities,Water Fund,Property,1832971,E,Enterprise Funds,1266
2015,Utilities,Water Fund,Transfers,-13587,E,Enterprise Funds,1267
2015,Utilities,Wastewater Fund,"Charges, Fees, and Services",30463123,R,Enterprise Funds,1268
2015,Utilities,Wastewater Fund,Employee Services,7659935,E,Enterprise Funds,1269
2015,Utilities,Wastewater Fund,Intergovernmental,715000,R,Enterprise Funds,1270
2015,Utilities,Wastewater Fund,Labor/Supply Offset,5564885,E,Enterprise Funds,1271
2015,Utilities,Wastewater Fund,Operating Transfers,3311000,E,Enterprise Funds,1272
2015,Utilities,Wastewater Fund,Other Services and Supplies,7872723,E,Enterprise Funds,1273
2015,Utilities,Wastewater Fund,Property,1859335,E,Enterprise Funds,1274
2015,Utilities,Wastewater Fund,Transfers,411501,E,Enterprise Funds,1275
2015,Utilities,Solid Waste and Recycling,Labor/Supply Offset,1823185,E,Enterprise Funds,1276
2015,Utilities,Solid Waste and Recycling,Other Services and Supplies,2000,E,Enterprise Funds,1277
2015,Utilities,Community Center Fund,Labor/Supply Offset,4983,E,Enterprise Funds,1278
2015,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",35873187,R,Enterprise Funds,1279
2015,Citywide and Community Support,General Fund,Property Tax,125103070,R,General Fund,1280
2015,Utilities,Storm Drainage Fund,Employee Services,22693341,E,Enterprise Funds,1281
2015,Utilities,Storm Drainage Fund,Labor/Supply Offset,-6007248,E,Enterprise Funds,1282
2015,Utilities,Storm Drainage Fund,Operating Transfers,3915700,E,Enterprise Funds,1283
2015,Utilities,Storm Drainage Fund,Other Services and Supplies,10976720,E,Enterprise Funds,1284
2015,Utilities,Storm Drainage Fund,Property,1532480,E,Enterprise Funds,1285
2015,Utilities,Storm Drainage Fund,Transfers,-397914,E,Enterprise Funds,1286
2015,Utilities,Water Grant Fund,Intergovernmental,51224,R,Enterprise Funds,1287
2015,Utilities,Water Grant Fund,Other Services and Supplies,51224,E,Enterprise Funds,1288
2015,Utilities,Solid Waste Grant Fund,Intergovernmental,210000,R,Enterprise Funds,1289
2015,Utilities,Storm Drainage Grant Fund,Intergovernmental,1286000,R,Enterprise Funds,1290
2015,Utilities,Storm Drainage Grant Fund,Other Services and Supplies,1286000,E,Enterprise Funds,1291
2015,Utilities,Fleet Management,Labor/Supply Offset,147729,E,Internal Service Funds,1292
2015,Public Works,General Fund,"Charges, Fees, and Services",6451313,R,General Fund,1293
2015,Public Works,General Fund,Employee Services,32530061,E,General Fund,1294
2015,Public Works,General Fund,Fines Forfeitures Penalties,8975022,R,General Fund,1295
2015,Public Works,General Fund,Intergovernmental,198000,R,General Fund,1296
2015,Public Works,General Fund,Labor/Supply Offset,-46649532,E,General Fund,1297
2015,Public Works,General Fund,Licenses  Permits,39000,R,General Fund,1298
2015,Public Works,General Fund,Other Services and Supplies,19648592,E,General Fund,1299
2015,Public Works,General Fund,Property,852067,E,General Fund,1300
2015,Public Works,Gas Tax 2106,Labor/Supply Offset,8868496,E,Other Governmental Funds,1301
2015,Citywide and Community Support,Community Center Fund,Other Services and Supplies,1301702,E,Enterprise Funds,1302
2015,Public Works,Traffic Safety,Labor/Supply Offset,654027,E,Other Governmental Funds,1303
2015,Citywide and Community Support,General Fund,Sales Tax,67917774,R,General Fund,1304
2015,Citywide and Community Support,General Fund,Utility User Tax,58982200,R,General Fund,1305
2015,Citywide and Community Support,Interdepartmental Service Fund,Labor/Supply Offset,1209802,E,General Fund,1306
2015,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, Concessions",196000,R,Other Governmental Funds,1307
2015,Citywide and Community Support,Gas Tax 2106,Intergovernmental,12000000,R,Other Governmental Funds,1308
2015,Citywide and Community Support,Major Street Construction,"Interest, Rents, Concessions",163000,R,Other Governmental Funds,1309
2015,Citywide and Community Support,New Measure A Construction,"Interest, Rents, Concessions",50000,R,Other Governmental Funds,1310
2015,Citywide and Community Support,New Measure A Construction,Sales Tax,2085000,R,Other Governmental Funds,1311
2015,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, Concessions",35000,R,Other Governmental Funds,1312
2015,Citywide and Community Support,New Measure A Maintenance,Sales Tax,9366000,R,Other Governmental Funds,1313
2015,Citywide and Community Support,Downtown Plaza Bid,Other Services and Supplies,110000,E,Other Governmental Funds,1314
2015,Citywide and Community Support,Old Sacramento Bid,Other Services and Supplies,250000,E,Other Governmental Funds,1315
2015,Citywide and Community Support,Franklin Blvd Bid,Other Services and Supplies,65820,E,Other Governmental Funds,1316
2015,Citywide and Community Support,Del Paso Bid,Other Services and Supplies,47380,E,Other Governmental Funds,1317
2015,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,66488,E,Other Governmental Funds,1318
2015,Citywide and Community Support,Oak Park PBID,Other Services and Supplies,238561,E,Other Governmental Funds,1319
2015,Citywide and Community Support,Franklin Boulevard Pbid,Other Services and Supplies,140388,E,Other Governmental Funds,1320
2015,Citywide and Community Support,Del Paso Prop & Business Imprv,Other Services and Supplies,373072,E,Other Governmental Funds,1321
2015,Citywide and Community Support,Downtown Sacramento Mgmt Dist,Other Services and Supplies,3392222,E,Other Governmental Funds,1322
2015,Citywide and Community Support,The River District PBID,Other Services and Supplies,385444,E,Other Governmental Funds,1323
2015,Citywide and Community Support,N Natomas Transp Mgmt Assoc,Other Services and Supplies,1100000,E,Other Governmental Funds,1324
2015,Citywide and Community Support,Stockton Blvd Pbid,Other Services and Supplies,468407,E,Other Governmental Funds,1325
2015,Citywide and Community Support,Power Inn Area Prop & Business,Other Services and Supplies,506702,E,Other Governmental Funds,1326
2015,Citywide and Community Support,Greater Broadway PBID,Other Services and Supplies,258165,E,Other Governmental Funds,1327
2015,Citywide and Community Support,Midtown Sacramento PBID,Other Services and Supplies,720226,E,Other Governmental Funds,1328
2015,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",5030869,R,Other Governmental Funds,1329
2015,Citywide and Community Support,Library Services Parcel Tax,Other Services and Supplies,5030869,E,Other Governmental Funds,1330
2015,Citywide and Community Support,Mack Road PBID,Other Services and Supplies,409195,E,Other Governmental Funds,1331
2015,Citywide and Community Support,Sac Tourism Marketing District,"Charges, Fees, and Services",5150000,R,Other Governmental Funds,1332
2015,Citywide and Community Support,Sac Tourism Marketing District,Other Services and Supplies,5047000,E,Other Governmental Funds,1333
2015,Citywide and Community Support,Measure U Special Revenue Fund,Employee Services,26587992,E,Other Governmental Funds,1334
2015,Citywide and Community Support,Measure U Special Revenue Fund,Other Services and Supplies,2786473,E,Other Governmental Funds,1335
2015,Citywide and Community Support,Measure U Special Revenue Fund,Sales Tax,31824000,R,Other Governmental Funds,1336
2015,Citywide and Community Support,Start,Employee Services,7400,E,Other Governmental Funds,1337
2015,Citywide and Community Support,Quimby Act,"Charges, Fees, and Services",100000,R,Other Governmental Funds,1338
2015,Citywide and Community Support,Marina,"Interest, Rents, Concessions",18000,R,Other Governmental Funds,1339
2015,Citywide and Community Support,Parking Fund,Employee Services,192555,E,Enterprise Funds,1340
2015,Citywide and Community Support,Parking Fund,"Interest, Rents, Concessions",600000,R,Enterprise Funds,1341
2015,Citywide and Community Support,Parking Fund,Other Services and Supplies,100000,E,Enterprise Funds,1342
2015,Citywide and Community Support,Water Fund,Contingency,500000,E,Enterprise Funds,1343
2015,Citywide and Community Support,Water Fund,Employee Services,1053321,E,Enterprise Funds,1344
2015,Citywide and Community Support,Water Fund,"Interest, Rents, Concessions",400000,R,Enterprise Funds,1345
2015,Citywide and Community Support,Wastewater Fund,Contingency,100000,E,Enterprise Funds,1346
2015,Citywide and Community Support,Wastewater Fund,Employee Services,452194,E,Enterprise Funds,1347
2015,Citywide and Community Support,Wastewater Fund,"Interest, Rents, Concessions",392000,R,Enterprise Funds,1348
2015,Citywide and Community Support,Solid Waste and Recycling,Contingency,500000,E,Enterprise Funds,1349
2015,Citywide and Community Support,Solid Waste and Recycling,Employee Services,1531615,E,Enterprise Funds,1350
