Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category,ObjectId
2016,City Manager,General Fund,City Property,16826,E,General Fund,1894
2016,City Manager,General Fund,Employee Services,2670639,E,General Fund,1895
2016,City Manager,General Fund,Labor and Supply Offset,-1203599,E,General Fund,1896
2016,City Manager,General Fund,Other Services and Supplies,674395,E,General Fund,1897
2016,City Manager,Interdepartmental Service Fund,Labor and Supply Offset,1207655,E,Other Governmental Funds,1898
2016,City Treasurer,General Fund,City Property,2000,E,General Fund,1899
2016,City Treasurer,General Fund,Employee Services,1982509,E,General Fund,1900
2016,City Treasurer,General Fund,Labor and Supply Offset,-296953,E,General Fund,1901
2016,City Treasurer,General Fund,Other Services and Supplies,294600,E,General Fund,1902
2016,City Treasurer,Interdepartmental Service Fund,Labor and Supply Offset,297303,E,Other Governmental Funds,1903
2016,City Treasurer,General Fund,Contributions from Other Funds,2350958,R,General Fund,1904
2016,City Treasurer,General Fund,Intergovernmental,1255000,R,General Fund,1905
2016,Citywide and Community Support,Community Center Fund,Employee Services,142708,E,Enterprise Funds,1906
2016,Citywide and Community Support,Community Center Fund,Other Services and Supplies,1327660,E,Enterprise Funds,1907
2016,Citywide and Community Support,Parking Fund,Employee Services,157682,E,Enterprise Funds,1908
2016,Citywide and Community Support,Parking Fund,Other Services and Supplies,100000,E,Enterprise Funds,1909
2016,Citywide and Community Support,Recycling and Solid Waste,Employee Services,1561162,E,Enterprise Funds,1910
2016,Citywide and Community Support,Storm Drainage Fund,Employee Services,547787,E,Enterprise Funds,1911
2016,Citywide and Community Support,Wastewater Fund,Employee Services,406529,E,Enterprise Funds,1912
2016,Citywide and Community Support,Water Fund,Employee Services,1145513,E,Enterprise Funds,1913
2016,Citywide and Community Support,General Fund,City Property,350000,E,General Fund,1914
2016,Citywide and Community Support,General Fund,Contingency,1000000,E,General Fund,1915
2016,Citywide and Community Support,General Fund,Employee Services,20269401,E,General Fund,1916
2016,Citywide and Community Support,General Fund,Labor and Supply Offset,-1419221,E,General Fund,1917
2016,Citywide and Community Support,General Fund,Other Services and Supplies,32360655,E,General Fund,1918
2016,Citywide and Community Support,Fleet Management Fund,Employee Services,173564,E,Internal Service Funds,1919
2016,Citywide and Community Support,4th R Program,Employee Services,21997,E,Other Governmental Funds,1920
2016,Citywide and Community Support,Crocker Master Tr-General,Other Services and Supplies,210000,E,Other Governmental Funds,1921
2016,Citywide and Community Support,Cty/Cnty Office-Water Planning,City Property,5000,E,Other Governmental Funds,1922
2016,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,475354,E,Other Governmental Funds,1923
2016,Citywide and Community Support,Cty/Cnty Office-Water Planning,Operating Transfers,-266150,E,Other Governmental Funds,1924
2016,Citywide and Community Support,Cty/Cnty Office-Water Planning,Other Services and Supplies,585599,E,Other Governmental Funds,1925
2016,Citywide and Community Support,Del Paso PBID,Other Services and Supplies,35000,E,Other Governmental Funds,1926
2016,Human Resources,Worker's Compensation Fund,Other Services and Supplies,10344443,E,Risk Management,1927
2016,Community Development,General Fund,"Fines, Forfeitures, and  Penalties",2371323,R,General Fund,1928
2016,Community Development,General Fund,Intergovernmental,591000,R,General Fund,1929
2016,Community Development,General Fund,Licenses and Permits,11403389,R,General Fund,1930
2016,Community Development,Citywide Low Income Housing Fund,Licenses and Permits,300000,R,Other Governmental Funds,1931
2016,Community Development,Development Services Fund,Intergovernmental,120000,R,Other Governmental Funds,1932
2016,Community Development,Worker's Compensation Fund,"Charges, Fees, and Services",0,R,Risk Management,1933
2016,Convention and Cultural Services,Community Center Fund,City Property,182000,E,Enterprise Funds,1934
2016,Convention and Cultural Services,Community Center Fund,Employee Services,6593952,E,Enterprise Funds,1935
2016,Convention and Cultural Services,Community Center Fund,Labor and Supply Offset,1338203,E,Enterprise Funds,1936
2016,Convention and Cultural Services,Community Center Fund,Operating Transfers,1564600,E,Enterprise Funds,1937
2016,Convention and Cultural Services,Community Center Fund,Other Services and Supplies,3905643,E,Enterprise Funds,1938
2016,Convention and Cultural Services,General Fund,City Property,10270,E,General Fund,1939
2016,Convention and Cultural Services,General Fund,Employee Services,2339227,E,General Fund,1940
2016,Convention and Cultural Services,General Fund,Labor and Supply Offset,-665679,E,General Fund,1941
2016,Convention and Cultural Services,General Fund,Other Services and Supplies,2872926,E,General Fund,1942
2016,Convention and Cultural Services,Fairytale Town Fund,Labor and Supply Offset,25000,E,Other Governmental Funds,1943
2016,Convention and Cultural Services,Fairytale Town Fund,Other Services and Supplies,25000,E,Other Governmental Funds,1944
2016,Convention and Cultural Services,H Street Theater Fund,City Property,20000,E,Other Governmental Funds,1945
2016,Human Resources,General Fund,"Charges, Fees, and Services",152000,R,General Fund,1946
2016,Convention and Cultural Services,H Street Theater Fund,Other Services and Supplies,25000,E,Other Governmental Funds,1947
2016,Convention and Cultural Services,Old Sac Market,Other Services and Supplies,54000,E,Other Governmental Funds,1948
2016,Convention and Cultural Services,Old Sacto Maint Dist,Labor and Supply Offset,67926,E,Other Governmental Funds,1949
2016,Convention and Cultural Services,Zoo,Labor and Supply Offset,50000,E,Other Governmental Funds,1950
2016,Convention and Cultural Services,Community Center Fund,"Charges, Fees, and Services",7093000,R,Enterprise Funds,1951
2016,Convention and Cultural Services,Community Center Fund,"Fines, Forfeitures, and  Penalties",3000,R,Enterprise Funds,1952
2016,Convention and Cultural Services,Community Center Fund,"Interest, Rents, and Concessions",722000,R,Enterprise Funds,1953
2016,Convention and Cultural Services,Community Center Fund,Intergovernmental,70000,R,Enterprise Funds,1954
2016,Convention and Cultural Services,Community Center Fund,Taxes,19486587,R,Enterprise Funds,1955
2016,Convention and Cultural Services,General Fund,"Charges, Fees, and Services",175500,R,General Fund,1956
2016,Convention and Cultural Services,General Fund,"Interest, Rents, and Concessions",240000,R,General Fund,1957
2016,Convention and Cultural Services,General Fund,Intergovernmental,357409,R,General Fund,1958
2016,Convention and Cultural Services,General Fund,Licenses and Permits,5500,R,General Fund,1959
2016,Convention and Cultural Services,Crocker Master Tr-General,"Charges, Fees, and Services",210000,R,Other Governmental Funds,1960
2016,Convention and Cultural Services,Fairytale Town Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds,1961
2016,Convention and Cultural Services,H Street Theater Fund,Intergovernmental,30000,R,Other Governmental Funds,1962
2016,Human Resources,Risk Mgmt Fund,"Charges, Fees, and Services",250000,R,Risk Management,1963
2016,Human Resources,Risk Mgmt Fund,Miscellaneous Revenue,13996394,R,Risk Management,1964
2016,Human Resources,Worker's Compensation Fund,Miscellaneous Revenue,11674359,R,Risk Management,1965
2016,Information Technology,Community Center Fund,Labor and Supply Offset,810,E,Enterprise Funds,1966
2016,Information Technology,Parking Fund,Labor and Supply Offset,5566,E,Enterprise Funds,1967
2016,Information Technology,Recycling and Solid Waste,Labor and Supply Offset,724958,E,Enterprise Funds,1968
2016,Information Technology,Recycling and Solid Waste,Transfers,117058,E,Enterprise Funds,1969
2016,Information Technology,Storm Drainage Fund,Labor and Supply Offset,23537,E,Enterprise Funds,1970
2016,Information Technology,Storm Drainage Fund,Transfers,201818,E,Enterprise Funds,1971
2016,Information Technology,Wastewater Fund,Labor and Supply Offset,31502,E,Enterprise Funds,1972
2016,Information Technology,Wastewater Fund,Transfers,80792,E,Enterprise Funds,1973
2016,Information Technology,Water Fund,Labor and Supply Offset,253529,E,Enterprise Funds,1974
2016,Information Technology,Water Fund,Transfers,149466,E,Enterprise Funds,1975
2016,Information Technology,General Fund,City Property,369195,E,General Fund,1976
2016,Information Technology,General Fund,Employee Services,9676402,E,General Fund,1977
2016,Information Technology,General Fund,Labor and Supply Offset,-3153174,E,General Fund,1978
2016,Information Technology,General Fund,Other Services and Supplies,598492,E,General Fund,1979
2016,Information Technology,General Fund,Transfers,-568913,E,General Fund,1980
2016,Information Technology,Gas Tax 2106,Labor and Supply Offset,95895,E,Other Governmental Funds,1981
2016,Information Technology,Interdepartmental Service Fund,Labor and Supply Offset,2017366,E,Other Governmental Funds,1982
2016,Information Technology,Marina Fund,Labor and Supply Offset,11,E,Other Governmental Funds,1983
2016,Mayor/Council,General Fund,City Property,15010,E,General Fund,1984
2016,Mayor/Council,General Fund,Employee Services,4300930,E,General Fund,1985
2016,Mayor/Council,General Fund,Labor and Supply Offset,-1842977,E,General Fund,1986
2016,Mayor/Council,General Fund,Other Services and Supplies,1309684,E,General Fund,1987
2016,Mayor/Council,Interdepartmental Service Fund,Labor and Supply Offset,1470693,E,Other Governmental Funds,1988
2016,Mayor/Council,Risk Mgmt Fund,Labor and Supply Offset,372784,E,Risk Management,1989
2016,Non-Appropriated,Interdepartmental Service Fund,Labor and Supply Offset,-15661360,E,Other Governmental Funds,1990
2016,Parks and Recreation,General Fund,City Property,234404,E,General Fund,1991
2016,Parks and Recreation,General Fund,Employee Services,22577821,E,General Fund,1992
2016,Parks and Recreation,General Fund,Labor and Supply Offset,-16461675,E,General Fund,1993
2016,Parks and Recreation,General Fund,Operating Transfers,552702,E,General Fund,1994
2016,Parks and Recreation,General Fund,Other Services and Supplies,9327990,E,General Fund,1995
2016,Parks and Recreation,General Fund,Transfers,-56000,E,General Fund,1996
2016,Parks and Recreation,4th R Program,City Property,39800,E,Other Governmental Funds,1997
2016,Parks and Recreation,4th R Program,Employee Services,5221792,E,Other Governmental Funds,1998
2016,Parks and Recreation,4th R Program,Labor and Supply Offset,21000,E,Other Governmental Funds,1999
2016,Parks and Recreation,4th R Program,Operating Transfers,-340000,E,Other Governmental Funds,2000
2016,Public Works,Parking Fund,Employee Services,4685344,E,Enterprise Funds,2053
2016,Utilities,Wastewater Fund,"Charges, Fees, and Services",30488123,R,Enterprise Funds,2140
2016,Public Works,Parking Fund,Labor and Supply Offset,1314503,E,Enterprise Funds,2142
2016,Public Works,Parking Fund,Operating Transfers,1774500,E,Enterprise Funds,2143
2016,Public Works,Parking Fund,Other Services and Supplies,4060854,E,Enterprise Funds,2144
2016,Public Works,Recycling and Solid Waste,City Property,5863834,E,Enterprise Funds,2146
2016,Utilities,Wastewater Fund,Intergovernmental,715000,R,Enterprise Funds,2150
2016,Public Works,Recycling and Solid Waste,Employee Services,14598231,E,Enterprise Funds,2151
2016,Utilities,Water Fund,"Charges, Fees, and Services",96041380,R,Enterprise Funds,2155
2016,Public Works,Recycling and Solid Waste,Labor and Supply Offset,1688848,E,Enterprise Funds,2156
2016,Utilities,Water Fund,Intergovernmental,105350,R,Enterprise Funds,2160
2016,Public Works,Recycling and Solid Waste,Operating Transfers,6414500,E,Enterprise Funds,2161
2016,Public Works,Recycling and Solid Waste,Other Services and Supplies,24277101,E,Enterprise Funds,2162
2016,Public Works,Solid Waste Grant Reimbursement,Other Services and Supplies,251000,E,Enterprise Funds,2163
2016,Public Works,Storm Drainage Fund,Labor and Supply Offset,195000,E,Enterprise Funds,2164
2016,Public Works,General Fund,City Property,1388607,E,General Fund,2165
2016,Public Works,General Fund,Employee Services,42075652,E,General Fund,2166
2016,Public Works,General Fund,Labor and Supply Offset,-55235012,E,General Fund,2167
2016,Public Works,General Fund,Other Services and Supplies,23307314,E,General Fund,2168
2016,Public Works,Fleet Management Fund,City Property,13548433,E,Internal Service Funds,2169
2016,Public Works,Fleet Management Fund,Employee Services,6544302,E,Internal Service Funds,2170
2016,Public Works,Fleet Management Fund,Labor and Supply Offset,1702277,E,Internal Service Funds,2171
2016,Public Works,Fleet Management Fund,Other Services and Supplies,16175514,E,Internal Service Funds,2172
2016,Public Works,12th Street Maint Benefit Area,Labor and Supply Offset,13224,E,Other Governmental Funds,2173
2016,Public Works,Citation I-5 Maintenance,Labor and Supply Offset,25000,E,Other Governmental Funds,2174
2016,Public Works,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,14740,E,Other Governmental Funds,2175
2016,Public Works,Gas Tax 2106,Labor and Supply Offset,9030402,E,Other Governmental Funds,2176
2016,Public Works,Interdepartmental Service Fund,Labor and Supply Offset,2225126,E,Other Governmental Funds,2177
2016,Public Works,Laguna Creek Maint Dist,Labor and Supply Offset,43296,E,Other Governmental Funds,2178
2016,Public Works,Land Park,Labor and Supply Offset,20000,E,Other Governmental Funds,2179
2016,Public Works,Landscaping and Lighting,Labor and Supply Offset,11059097,E,Other Governmental Funds,2180
2016,Public Works,Marina Fund,City Property,0,E,Other Governmental Funds,2181
2016,Public Works,Marina Fund,Employee Services,373931,E,Other Governmental Funds,2182
2016,Public Works,Marina Fund,Labor and Supply Offset,3876,E,Other Governmental Funds,2183
2016,Public Works,Marina Fund,Other Services and Supplies,348189,E,Other Governmental Funds,2184
2016,Public Works,N Nat Lndscp 99-02,Labor and Supply Offset,353196,E,Other Governmental Funds,2185
2016,Public Works,N Natomas Lands CFD 3,Labor and Supply Offset,418205,E,Other Governmental Funds,2186
2016,Public Works,Neighborhood Lighting Dist,Labor and Supply Offset,20860,E,Other Governmental Funds,2187
2016,Public Works,Neighborhood Water Quality Dist,Labor and Supply Offset,38433,E,Other Governmental Funds,2188
2016,Public Works,New Measure A Maintenance,Labor and Supply Offset,8648189,E,Other Governmental Funds,2189
2016,Public Works,Northside Subdiv Maint Dist,Labor and Supply Offset,4410,E,Other Governmental Funds,2190
2016,Public Works,Power Inn Rd Md 2003-01,Labor and Supply Offset,6386,E,Other Governmental Funds,2191
2016,Public Works,Railyards Maint CFD No 2014-04,Labor and Supply Offset,45000,E,Other Governmental Funds,2192
2016,Public Works,State Route 160,Labor and Supply Offset,0,E,Other Governmental Funds,2193
2016,Public Works,State Route 275,Labor and Supply Offset,161814,E,Other Governmental Funds,2194
2016,Public Works,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,292395,E,Other Governmental Funds,2195
2016,Public Works,Traffic Safety Fund,Labor and Supply Offset,670200,E,Other Governmental Funds,2196
2016,Public Works,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,18826,E,Other Governmental Funds,2197
2016,Public Works,Willowcreek Assmnt Md,Labor and Supply Offset,11600,E,Other Governmental Funds,2198
2016,Public Works,Willowcreek Lndscpng CFD,Labor and Supply Offset,75793,E,Other Governmental Funds,2199
2016,Public Works,Parking Fund,"Charges, Fees, and Services",15790502,R,Enterprise Funds,2200
2016,Public Works,Parking Fund,"Interest, Rents, and Concessions",590384,R,Enterprise Funds,2201
2016,Public Works,Recycling and Solid Waste,"Charges, Fees, and Services",59738000,R,Enterprise Funds,2202
2016,Public Works,Recycling and Solid Waste,Intergovernmental,38500,R,Enterprise Funds,2203
2016,Utilities,Water Fund,Licenses and Permits,45000,R,Enterprise Funds,2227
2016,Utilities,Water Grant Reimbursement,Intergovernmental,136198,R,Enterprise Funds,2231
2016,Public Works,Solid Waste Grant Reimbursement,Intergovernmental,251000,R,Enterprise Funds,2242
2016,Public Works,General Fund,"Charges, Fees, and Services",6491313,R,General Fund,2287
2016,Public Works,General Fund,"Fines, Forfeitures, and  Penalties",9200522,R,General Fund,2316
2016,Public Works,General Fund,"Interest, Rents, and Concessions",49000,R,General Fund,2345
2016,Public Works,General Fund,Intergovernmental,223000,R,General Fund,2355
2016,Public Works,General Fund,Licenses and Permits,39000,R,General Fund,2356
2016,Public Works,Fleet Management Fund,"Charges, Fees, and Services",7174923,R,Internal Service Funds,2357
2016,Public Works,Fleet Management Fund,"Interest, Rents, and Concessions",395699,R,Internal Service Funds,2358
2016,Public Works,Fleet Management Fund,Miscellaneous Revenue,31637887,R,Internal Service Funds,2359
2016,Public Works,Cal EPA Fund,Intergovernmental,172370,R,Other Governmental Funds,2360
2016,Public Works,Marina Fund,"Charges, Fees, and Services",224000,R,Other Governmental Funds,2361
2016,Public Works,Marina Fund,Intergovernmental,25000,R,Other Governmental Funds,2362
2016,Public Works,Marina Fund,Licenses and Permits,1069575,R,Other Governmental Funds,2363
2016,Public Works,Street Cut Fund,Licenses and Permits,100000,R,Other Governmental Funds,2364
2016,Utilities,Community Center Fund,Labor and Supply Offset,4983,E,Enterprise Funds,2365
2016,Utilities,Parking Fund,Labor and Supply Offset,1359,E,Enterprise Funds,2366
2016,Utilities,Recycling and Solid Waste,Labor and Supply Offset,1810212,E,Enterprise Funds,2367
2016,Utilities,Recycling and Solid Waste,Other Services and Supplies,2000,E,Enterprise Funds,2368
2016,Utilities,Storm Drainage Fund,City Property,1597929,E,Enterprise Funds,2369
2016,Utilities,Storm Drainage Fund,Employee Services,24672079,E,Enterprise Funds,2370
2016,Utilities,Storm Drainage Fund,Labor and Supply Offset,-8950539,E,Enterprise Funds,2371
2016,Utilities,Storm Drainage Fund,Operating Transfers,3895900,E,Enterprise Funds,2372
2016,Utilities,Storm Drainage Fund,Other Services and Supplies,11477446,E,Enterprise Funds,2373
2016,Utilities,Storm Drainage Fund,Transfers,-694070,E,Enterprise Funds,2374
2016,Utilities,Storm Drainage Grant Reimbursement,Other Services and Supplies,1112000,E,Enterprise Funds,2375
2016,Utilities,Wastewater Fund,City Property,1326354,E,Enterprise Funds,2376
2016,Utilities,Wastewater Fund,Employee Services,8011736,E,Enterprise Funds,2377
2016,Utilities,Wastewater Fund,Labor and Supply Offset,6976075,E,Enterprise Funds,2378
2016,Utilities,Wastewater Fund,Operating Transfers,3311000,E,Enterprise Funds,2379
2016,Utilities,Wastewater Fund,Other Services and Supplies,6274865,E,Enterprise Funds,2380
2016,Utilities,Wastewater Fund,Transfers,109616,E,Enterprise Funds,2381
2016,Utilities,Water Fund,City Property,1868163,E,Enterprise Funds,2382
2016,Utilities,Water Fund,Employee Services,25118817,E,Enterprise Funds,2383
2016,Utilities,Water Fund,Labor and Supply Offset,-442193,E,Enterprise Funds,2384
2016,Utilities,Water Fund,Operating Transfers,10901894,E,Enterprise Funds,2385
2016,Utilities,Water Fund,Other Services and Supplies,23138565,E,Enterprise Funds,2386
2016,Utilities,Water Fund,Transfers,584454,E,Enterprise Funds,2387
2016,Utilities,Water Grant Reimbursement,Other Services and Supplies,136198,E,Enterprise Funds,2388
2016,Utilities,General Fund,Labor and Supply Offset,122410,E,General Fund,2389
2016,Utilities,Fleet Management Fund,Labor and Supply Offset,147729,E,Internal Service Funds,2390
2016,Utilities,Golf Fund,Labor and Supply Offset,8550,E,Other Governmental Funds,2391
2016,Utilities,Landscaping and Lighting,Labor and Supply Offset,80000,E,Other Governmental Funds,2392
2016,Utilities,N Natomas Lands CFD 3,Labor and Supply Offset,319733,E,Other Governmental Funds,2393
2016,Utilities,Neighborhood Water Quality Dist,Labor and Supply Offset,5000,E,Other Governmental Funds,2394
2016,Utilities,Northside Subdiv Maint Dist,Labor and Supply Offset,10000,E,Other Governmental Funds,2395
2016,Utilities,Township 9 CFD No. 2012-06,Labor and Supply Offset,1000,E,Other Governmental Funds,2396
2016,Utilities,Willowcreek Assmnt Md,Labor and Supply Offset,15606,E,Other Governmental Funds,2397
2016,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",35632964,R,Enterprise Funds,2398
2016,Utilities,Storm Drainage Fund,Licenses and Permits,25000,R,Enterprise Funds,2399
2016,Utilities,Storm Drainage Grant Reimbursement,Intergovernmental,1112000,R,Enterprise Funds,2400
